  0.18509340E-01  0.12860878E+01  0.18885141E-01  0.13113358E+01  0.19260334E-01
  0.13367070E+01  0.19634688E-01  0.13622094E+01  0.20008031E-01  0.13878520E+01
  0.20380100E-01  0.14136438E+01  0.20750754E-01  0.14395947E+01  0.21119801E-01
  0.14657151E+01  0.21486958E-01  0.14920156E+01  0.21852070E-01  0.15185078E+01
  0.22215091E-01  0.15452040E+01  0.22575872E-01  0.15721173E+01  0.22934277E-01
  0.15992613E+01  0.23290277E-01  0.16266506E+01  0.23643959E-01  0.16543008E+01
  0.23995411E-01  0.16822287E+01  0.24344653E-01  0.17104523E+01  0.24691565E-01
  0.17389913E+01  0.25034245E-01  0.17678679E+01  0.25355604E-01 -0.15000000E+01
  0.11538462E+00 -0.14233509E+01  0.10726995E+00 -0.13476670E+01  0.99726282E-01
 -0.12735988E+01  0.92634156E-01 -0.12016944E+01  0.85927650E-01 -0.11323713E+01
  0.79561785E-01 -0.10659099E+01  0.73509440E-01 -0.10024616E+01  0.67756511E-01
 -0.94206786E+00  0.62296715E-01 -0.88468170E+00  0.57127479E-01 -0.83018970E+00
  0.52247409E-01 -0.77843130E+00  0.47654890E-01 -0.72921443E+00  0.43347314E-01
 -0.68232751E+00  0.39321005E-01 -0.63754869E+00  0.35571214E-01 -0.59465140E+00
  0.32092281E-01 -0.55340880E+00  0.28877834E-01 -0.51359582E+00  0.25921021E-01
 -0.47499073E+00  0.23214551E-01 -0.43737626E+00  0.20750970E-01 -0.40054092E+00
  0.18522702E-01 -0.36428091E+00  0.16522206E-01 -0.32840338E+00  0.14741926E-01
 -0.29273212E+00  0.13174418E-01 -0.25711536E+00  0.11812267E-01 -0.22143650E+00
  0.10648156E-01 -0.18562627E+00  0.96747819E-02 -0.14967977E+00  0.88852122E-02
 -0.11367410E+00  0.82733342E-02 -0.77799626E-01  0.78358101E-02 -0.42437125E-01
  0.75798980E-02 -0.85342666E-02  0.75801206E-02  0.22643715E-01  0.76978384E-02
  0.52424118E-01  0.77685686E-02  0.81543654E-01  0.78605777E-02  0.11024812E+00
  0.79872282E-02  0.13865627E+00  0.81526581E-02  0.16682878E+00  0.83583714E-02
  0.19479443E+00  0.86051496E-02  0.22255869E+00  0.88937059E-02  0.25011212E+00
  0.92250351E-02  0.27743354E+00  0.96006831E-02  0.30449095E+00  0.10023356E-01
  0.33124229E+00  0.10498093E-01  0.35762915E+00  0.11035427E-01  0.38353899E+00
  0.11666281E-01  0.40893719E+00  0.12331713E-01  0.43395677E+00  0.12967591E-01
  0.45873040E+00  0.13597103E-01  0.48332319E+00  0.14227055E-01  0.50777775E+00
  0.14860271E-01  0.53212458E+00  0.15498005E-01  0.55638695E+00  0.16140923E-01
  0.58058286E+00  0.16789356E-01  0.60472655E+00  0.17443392E-01  0.62882996E+00
  0.18103065E-01  0.65290272E+00  0.18768268E-01  0.67695326E+00  0.19438926E-01
  0.70098865E+00  0.20114953E-01  0.72501528E+00  0.20796183E-01  0.74903864E+00
  0.21482531E-01  0.77306390E+00  0.22173788E-01  0.79709578E+00  0.22869803E-01
  0.82113868E+00  0.23570474E-01  0.84519720E+00  0.24275476E-01  0.86927545E+00
  0.24984693E-01  0.89337760E+00  0.25697889E-01  0.91750771E+00  0.26414890E-01
  0.94167000E+00  0.27135450E-01  0.96586865E+00  0.27859390E-01  0.99010783E+00
  0.28586438E-01  0.10143921E+01  0.29316304E-01  0.10387261E+01  0.30048801E-01
  0.10631143E+01  0.30783616E-01  0.10875618E+01  0.31520490E-01  0.11120738E+01
  0.32259047E-01  0.11366552E+01  0.32999121E-01  0.11613117E+01  0.33740330E-01
  0.11860491E+01  0.34482233E-01  0.12108735E+01  0.35224520E-01  0.12357912E+01
  0.35966896E-01  0.12608091E+01  0.36709007E-01  0.12859341E+01  0.37450388E-01
  0.13111737E+01  0.38190663E-01  0.13365358E+01  0.38929399E-01  0.13620286E+01
  0.39666243E-01  0.13876609E+01  0.40400721E-01  0.14134418E+01  0.41132521E-01
  0.14393811E+01  0.41861262E-01  0.14654890E+01  0.42586442E-01  0.14917766E+01
  0.43307737E-01  0.15182551E+01  0.44024970E-01  0.15449368E+01  0.44737849E-01
  0.15718348E+01  0.45446075E-01  0.15989628E+01  0.46149500E-01  0.16263354E+01
  0.46848103E-01  0.16539682E+01  0.47541782E-01  0.16818777E+01  0.48230145E-01
  0.17100822E+01  0.48912078E-01  0.17386010E+01  0.49583018E-01  0.17674556E+01
  0.50219122E-01 -0.15000000E+01  0.17307693E+00 -0.14223382E+01  0.16056083E+00
 -0.13459471E+01  0.14911394E+00 -0.12714167E+01  0.13843174E+00 -0.11992466E+01
  0.12836379E+00 -0.11298128E+01  0.11882441E+00 -0.10633587E+01  0.10976639E+00
 -0.10000039E+01  0.10116573E+00 -0.93976337E+00  0.93011193E-01 -0.88256800E+00
  0.85297368E-01 -0.82828718E+00  0.78020640E-01 -0.77674675E+00  0.71177080E-01
 -0.72774470E+00  0.64761415E-01 -0.68106228E+00  0.58766879E-01 -0.63647276E+00
  0.53185284E-01 -0.59374678E+00  0.48007254E-01 -0.55265594E+00  0.43222547E-01
 -0.51297504E+00  0.38820367E-01 -0.47448301E+00  0.34789465E-01 -0.43696380E+00
  0.31118497E-01 -0.40020767E+00  0.27796131E-01 -0.36401275E+00  0.24811216E-01
 -0.32818827E+00  0.22152752E-01 -0.29256001E+00  0.19810017E-01 -0.25697812E+00
  0.17772451E-01 -0.22132766E+00  0.16029689E-01 -0.18554085E+00  0.14571433E-01
 -0.14961399E+00  0.13387905E-01 -0.11362515E+00  0.12470550E-01 -0.77765509E-01
  0.11814984E-01 -0.42416465E-01  0.11432633E-01 -0.85242018E-02  0.11423925E-01
  0.22648146E-01  0.11588834E-01  0.52423134E-01  0.11695187E-01  0.81537388E-01
  0.11833562E-01  0.11023681E+00  0.12023572E-01  0.13864014E+00  0.12271432E-01
  0.16680802E+00  0.12579432E-01  0.19476925E+00  0.12948758E-01  0.22252925E+00
  0.13380480E-01  0.25007862E+00  0.13876071E-01  0.27739617E+00  0.14437823E-01
  0.30444995E+00  0.15069718E-01  0.33119789E+00  0.15779091E-01  0.35758156E+00
  0.16580772E-01  0.38348815E+00  0.17512657E-01  0.40888262E+00  0.18493677E-01
  0.43389818E+00  0.19438045E-01  0.45866787E+00  0.20373693E-01  0.48325685E+00
  0.21309920E-01  0.50770766E+00  0.22250744E-01  0.53205091E+00  0.23197995E-01
  0.55630988E+00  0.24152651E-01  0.58050239E+00  0.25115196E-01  0.60464287E+00
  0.26085773E-01  0.62874305E+00  0.27064431E-01  0.65281266E+00  0.28051037E-01
  0.67686003E+00  0.29045485E-01  0.70089221E+00  0.30047644E-01  0.72491562E+00
  0.31057289E-01  0.74893570E+00  0.32074284E-01  0.77295762E+00  0.33098344E-01
  0.79698604E+00  0.34129255E-01  0.82102531E+00  0.35166841E-01  0.84508002E+00
  0.36210682E-01  0.86915427E+00  0.37260588E-01  0.89325219E+00  0.38316235E-01
  0.91737783E+00  0.39377365E-01  0.94153535E+00  0.40443633E-01  0.96572888E+00
  0.41514777E-01  0.98996264E+00  0.42590413E-01  0.10142411E+01  0.43670144E-01
  0.10385687E+01  0.44753678E-01  0.10629503E+01  0.45840591E-01  0.10873905E+01
  0.46930499E-01  0.11118947E+01  0.48022900E-01  0.11364677E+01  0.49117506E-01
  0.11611153E+01  0.50213799E-01  0.11858429E+01  0.51311176E-01  0.12106569E+01
  0.52409176E-01  0.12355635E+01  0.53507373E-01  0.12605693E+01  0.54605249E-01
  0.12856815E+01  0.55702165E-01  0.13109074E+01  0.56797568E-01  0.13362548E+01
  0.57890855E-01  0.13617319E+01  0.58981493E-01  0.13873475E+01  0.60068816E-01
  0.14131106E+01  0.61152343E-01  0.14390311E+01  0.62231503E-01  0.14651191E+01
  0.63305601E-01  0.14913855E+01  0.64374134E-01  0.15178417E+01  0.65436766E-01
  0.15444999E+01  0.66493027E-01  0.15713732E+01  0.67542419E-01  0.15984753E+01
  0.68584599E-01  0.16258209E+01  0.69619320E-01  0.16534253E+01  0.70646122E-01
  0.16813054E+01  0.71663998E-01  0.17094791E+01  0.72670743E-01  0.17379658E+01
  0.73659785E-01  0.17667873E+01  0.74603960E-01 -0.15000000E+01  0.23076923E+00
 -0.14208980E+01  0.21369515E+00 -0.13435158E+01  0.19825420E+00 -0.12683452E+01
  0.18393300E+00 -0.11958128E+01  0.17047906E+00 -0.11262329E+01  0.15775727E+00
 -0.10597960E+01  0.14569621E+00 -0.99657708E+00  0.13425961E+00 -0.93655336E+00
  0.12342940E+00 -0.87962574E+00  0.11319552E+00 -0.82563955E+00  0.10355043E+00
 -0.77440232E+00  0.94486326E-01 -0.72569841E+00  0.85993886E-01 -0.67929953E+00
  0.78062110E-01 -0.63497239E+00  0.70678443E-01 -0.59248382E+00  0.63829102E-01
 -0.55160356E+00  0.57499468E-01 -0.51210606E+00  0.51674481E-01 -0.47377127E+00
  0.46338756E-01 -0.43638480E+00  0.41477010E-01 -0.39973927E+00  0.37074216E-01
 -0.36363539E+00  0.33115767E-01 -0.32788530E+00  0.29587459E-01 -0.29231742E+00
  0.26475590E-01 -0.25678456E+00  0.23766808E-01 -0.22117409E+00  0.21448087E-01
 -0.18542029E+00  0.19506538E-01 -0.14952110E+00  0.17929940E-01 -0.11355595E+00
  0.16707670E-01 -0.77717178E-01  0.15834644E-01 -0.42386945E-01  0.15326470E-01
 -0.85095409E-02  0.15303431E-01  0.22654563E-01  0.15508822E-01  0.52421831E-01
  0.15650438E-01  0.81528589E-01  0.15835250E-01  0.11022087E+00  0.16088562E-01
  0.13861738E+00  0.16418604E-01  0.16677874E+00  0.16828449E-01  0.19473371E+00
  0.17319700E-01  0.22248772E+00  0.17893765E-01  0.25003135E+00  0.18552588E-01
  0.27734345E+00  0.19299172E-01  0.30439210E+00  0.20138701E-01  0.33113521E+00
  0.21080580E-01  0.35751438E+00  0.22143116E-01  0.38341630E+00  0.23367677E-01
  0.40880552E+00  0.24654562E-01  0.43381548E+00  0.25900796E-01  0.45857969E+00
  0.27136663E-01  0.48316333E+00  0.28373303E-01  0.50760895E+00  0.29615739E-01
  0.53194726E+00  0.30866317E-01  0.55620146E+00  0.32126300E-01  0.58038932E+00
  0.33396307E-01  0.60452527E+00  0.34676552E-01  0.62862098E+00  0.35967089E-01
  0.65268618E+00  0.37267774E-01  0.67672920E+00  0.38578469E-01  0.70075703E+00
  0.39899010E-01  0.72477603E+00  0.41229118E-01  0.74879158E+00  0.42568602E-01
  0.77280885E+00  0.43917120E-01  0.79683250E+00  0.45274395E-01  0.82086682E+00
  0.46640191E-01  0.84491634E+00  0.48013996E-01  0.86898512E+00  0.49395561E-01
  0.89307725E+00  0.50784476E-01  0.91719675E+00  0.52180417E-01  0.94134778E+00
  0.53582944E-01  0.96553433E+00  0.54991722E-01  0.98976064E+00  0.56406267E-01
  0.10140312E+01  0.57826094E-01  0.10383503E+01  0.59250809E-01  0.10627227E+01
  0.60679894E-01  0.10871531E+01  0.62112857E-01  0.11116465E+01  0.63549079E-01
  0.11362082E+01  0.64988159E-01  0.11608435E+01  0.66429466E-01  0.11855580E+01
  0.67872256E-01  0.12103578E+01  0.69315933E-01  0.12352493E+01  0.70759945E-01
  0.12602389E+01  0.72203629E-01  0.12853336E+01  0.73646188E-01  0.13105408E+01
  0.75086921E-01  0.13358682E+01  0.76525055E-01  0.13613241E+01  0.77959895E-01
  0.13869170E+01  0.79390593E-01  0.14126561E+01  0.80816507E-01  0.14385509E+01
  0.82236893E-01  0.14646118E+01  0.83650850E-01  0.14908495E+01  0.85057691E-01
  0.15172755E+01  0.86456910E-01  0.15439018E+01  0.87847821E-01  0.15707417E+01
  0.89229718E-01  0.15978087E+01  0.90601996E-01  0.16251175E+01  0.91964111E-01
  0.16526837E+01  0.93315162E-01  0.16805240E+01  0.94653502E-01  0.17086563E+01
  0.95975958E-01  0.17371002E+01  0.97274527E-01  0.17658781E+01  0.98519988E-01
 -0.15000000E+01  0.28846154E+00 -0.14190029E+01  0.26670533E+00 -0.13403393E+01
  0.24718389E+00 -0.12643546E+01  0.22916614E+00 -0.11913707E+01  0.21229026E+00
 -0.11216177E+01  0.19636716E+00 -0.10552156E+01  0.18129827E+00 -0.99218047E+00
  0.16703267E+00 -0.93244129E+00  0.15354307E+00 -0.87586045E+00  0.14081247E+00
 -0.82225317E+00  0.12882721E+00 -0.77140415E+00  0.11757360E+00 -0.72308099E+00
  0.10703659E+00 -0.67704350E+00  0.97199552E-01 -0.63305062E+00  0.88044509E-01
 -0.59086442E+00  0.79552487E-01 -0.55025244E+00  0.71703970E-01 -0.51098889E+00
  0.64479299E-01 -0.47285494E+00  0.57858828E-01 -0.43563834E+00  0.51823311E-01
 -0.39913455E+00  0.46354111E-01 -0.36314768E+00  0.41433357E-01 -0.32749334E+00
  0.37043884E-01 -0.29200333E+00  0.33169318E-01 -0.25653377E+00  0.29793862E-01
 -0.22097503E+00  0.26902208E-01 -0.18526393E+00  0.24479264E-01 -0.14940056E+00
  0.22510743E-01 -0.11346609E+00  0.20984311E-01 -0.77654265E-01  0.19894484E-01
 -0.42348206E-01  0.19260887E-01 -0.84899524E-02  0.19218555E-01  0.22663107E-01
  0.19458398E-01  0.52420240E-01  0.19634632E-01  0.81517242E-01  0.19865831E-01
  0.11020023E+00  0.20182326E-01  0.13858791E+00  0.20594254E-01  0.16674080E+00
  0.21105461E-01  0.19468765E+00  0.21717953E-01  0.22243389E+00  0.22433478E-01
  0.24997011E+00  0.23254428E-01  0.27727512E+00  0.24184477E-01  0.30431712E+00
  0.25229916E-01  0.33105397E+00  0.26401963E-01  0.35742721E+00  0.27721580E-01
  0.38332301E+00  0.29231155E-01  0.40870544E+00  0.30815100E-01  0.43370825E+00
  0.32356538E-01  0.45846543E+00  0.33886630E-01  0.48304224E+00  0.35417791E-01
  0.50748128E+00  0.36955841E-01  0.53181326E+00  0.38503576E-01  0.55606133E+00
  0.40062509E-01  0.58024329E+00  0.41633390E-01  0.60437351E+00  0.43216493E-01
  0.62846357E+00  0.44811886E-01  0.65252316E+00  0.46419412E-01  0.67656070E+00
  0.48038915E-01  0.70058298E+00  0.49670197E-01  0.72459638E+00  0.51312927E-01
  0.74860626E+00  0.52966870E-01  0.77261770E+00  0.54631636E-01  0.79663539E+00
  0.56306887E-01  0.82066345E+00  0.57992332E-01  0.84470642E+00  0.59687391E-01
  0.86876833E+00  0.61391741E-01  0.89285320E+00  0.63104913E-01  0.91696501E+00
  0.64826511E-01  0.94110787E+00  0.66556029E-01  0.96528572E+00  0.68293050E-01
  0.98950273E+00  0.70037015E-01  0.10137633E+01  0.71787350E-01  0.10380718E+01
  0.73543578E-01  0.10624326E+01  0.75305097E-01  0.10868508E+01  0.77071317E-01
  0.11113310E+01  0.78841515E-01  0.11358784E+01  0.80615208E-01  0.11604985E+01
  0.82391635E-01  0.11851966E+01  0.84169947E-01  0.12099788E+01  0.85949428E-01
  0.12348514E+01  0.87729409E-01  0.12598207E+01  0.89509100E-01  0.12848938E+01
  0.91287561E-01  0.13100778E+01  0.93063958E-01  0.13353804E+01  0.94837353E-01
  0.13608098E+01  0.96606910E-01  0.13863745E+01  0.98371617E-01  0.14120835E+01
  0.10013066E+00  0.14379466E+01  0.10188313E+00  0.14639736E+01  0.10362793E+00
  0.14901757E+01  0.10536420E+00  0.15165640E+01  0.10709121E+00  0.15431508E+01
  0.10880809E+00  0.15699490E+01  0.11051385E+00  0.15969725E+01  0.11220763E+00
  0.16242357E+01  0.11388852E+00  0.16517544E+01  0.11555519E+00  0.16795453E+01
  0.11720537E+00  0.17076265E+01  0.11883508E+00  0.17360177E+01  0.12043526E+00
  0.17647419E+01  0.12197512E+00 -0.15000000E+01  0.34615386E+00 -0.14166148E+01
  0.31961644E+00 -0.13363694E+01  0.29593158E+00 -0.12594004E+01  0.27415219E+00
 -0.11858858E+01  0.25380814E+00 -0.11159437E+01  0.23465574E+00 -0.10496037E+01
  0.21656764E+00 -0.98680794E+00  0.19947581E+00 -0.92742634E+00  0.18334100E+00
 -0.87127465E+00  0.16813639E+00 -0.81813228E+00  0.15383945E+00 -0.76775700E+00
  0.14042826E+00 -0.71989685E+00  0.12788002E+00 -0.67429787E+00  0.11617091E+00
 -0.63071007E+00  0.10527632E+00 -0.58889019E+00  0.95171258E-01 -0.54860336E+00
  0.85830748E-01 -0.50962359E+00  0.77230237E-01 -0.47173351E+00  0.69345675E-01
 -0.43472353E+00  0.62153887E-01 -0.39839250E+00  0.55632744E-01 -0.36254850E+00
  0.49761314E-01 -0.32701129E+00  0.44519745E-01 -0.29161674E+00  0.39889298E-01
 -0.25622490E+00  0.35852078E-01 -0.22072971E+00  0.32390863E-01 -0.18507114E+00
  0.29488737E-01 -0.14925185E+00  0.27129704E-01 -0.11335513E+00  0.25300059E-01
 -0.77576406E-01  0.23994174E-01 -0.42299893E-01  0.23235390E-01 -0.84651224E-02
  0.23169216E-01  0.22673918E-01  0.23438085E-01  0.52418411E-01  0.23648076E-01
  0.81503317E-01  0.23925500E-01  0.11017483E+00  0.24304995E-01  0.13855159E+00
  0.24798464E-01  0.16669406E+00  0.25410496E-01  0.19463089E+00  0.26143497E-01
  0.22236755E+00  0.26999535E-01  0.24989462E+00  0.27981428E-01  0.27719089E+00
  0.29093476E-01  0.30422470E+00  0.30342968E-01  0.33095381E+00  0.31742658E-01
  0.35731968E+00  0.33315387E-01  0.38320789E+00  0.35102870E-01  0.40858194E+00
  0.36975790E-01  0.43357605E+00  0.38805813E-01  0.45832467E+00  0.40624097E-01
  0.48289320E+00  0.42443857E-01  0.50732422E+00  0.44271521E-01  0.53164858E+00
  0.46110261E-01  0.55588919E+00  0.47961801E-01  0.58006400E+00  0.49827013E-01
  0.60418725E+00  0.51706221E-01  0.62827057E+00  0.53599514E-01  0.65232342E+00
  0.55506725E-01  0.67635435E+00  0.57427682E-01  0.70037001E+00  0.59362154E-01
  0.72437668E+00  0.61309773E-01  0.74837977E+00  0.63270263E-01  0.77238423E+00
  0.65243185E-01  0.79639471E+00  0.67228153E-01  0.82041538E+00  0.69224820E-01
  0.84445053E+00  0.71232557E-01  0.86850423E+00  0.73250972E-01  0.89258045E+00
  0.75279541E-01  0.91668314E+00  0.77317804E-01  0.94081628E+00  0.79365201E-01
  0.96498376E+00  0.81421241E-01  0.98918974E+00  0.83485290E-01  0.10134385E+01
  0.85556716E-01  0.10377343E+01  0.87634958E-01  0.10620816E+01  0.89719340E-01
  0.10864851E+01  0.91809191E-01  0.11109498E+01  0.93903698E-01  0.11354804E+01
  0.96002296E-01  0.11600823E+01  0.98104127E-01  0.11847610E+01  0.10020823E+00
  0.12095225E+01  0.10231380E+00  0.12343726E+01  0.10442005E+00  0.12593180E+01
  0.10652608E+00  0.12843654E+01  0.10863083E+00  0.13095220E+01  0.11073334E+00
  0.13347954E+01  0.11283253E+00  0.13601935E+01  0.11492742E+00  0.13857249E+01
  0.11701685E+00  0.14113985E+01  0.11909985E+00  0.14372239E+01  0.12117533E+00
  0.14632112E+01  0.12324202E+00  0.14893712E+01  0.12529887E+00  0.15157150E+01
  0.12734494E+00  0.15422549E+01  0.12937912E+00  0.15690039E+01  0.13140018E+00
  0.15959759E+01  0.13340694E+00  0.16231853E+01  0.13539813E+00  0.16506479E+01
  0.13737199E+00  0.16783806E+01  0.13932569E+00  0.17064016E+01  0.14125459E+00
  0.17347310E+01  0.14314875E+00  0.17633922E+01  0.14497606E+00 -0.15000000E+01
  0.40384614E+00 -0.14136819E+01  0.37244990E+00 -0.13315415E+01  0.34451962E+00
 -0.12534232E+01  0.31890523E+00 -0.11793109E+01  0.29503676E+00 -0.11091776E+01
  0.27261871E+00 -0.10429392E+01  0.25149426E+00 -0.98044825E+00  0.23157576E+00
 -0.92150414E+00  0.21280861E+00 -0.86586845E+00  0.19515271E+00 -0.81327945E+00
  0.17857349E+00 -0.76346451E+00  0.16303794E+00 -0.71614969E+00  0.14851329E+00
 -0.67106587E+00  0.13496672E+00 -0.62795317E+00  0.12236576E+00 -0.58656269E+00
  0.11067848E+00 -0.54665703E+00  0.99873871E-01 -0.50801021E+00  0.89922197E-01
 -0.47040653E+00  0.80794901E-01 -0.43363956E+00  0.72464921E-01 -0.39751211E+00
  0.64906813E-01 -0.36183676E+00  0.58096804E-01 -0.32643807E+00  0.52012637E-01
 -0.29115662E+00  0.46633538E-01 -0.25585705E+00  0.41939858E-01 -0.22043738E+00
  0.37912816E-01 -0.18484128E+00  0.34534041E-01 -0.14907442E+00  0.31786181E-01
 -0.11322262E+00  0.29654477E-01 -0.77483214E-01  0.28133359E-01 -0.42241655E-01
  0.27249515E-01 -0.84347501E-02  0.27155342E-01  0.22687135E-01  0.27448343E-01
  0.52416377E-01  0.27691068E-01  0.81486791E-01  0.28014453E-01  0.11014457E+00
  0.28456705E-01  0.13850832E+00  0.29031320E-01  0.16663833E+00  0.29743589E-01
