  0.19652855E+01  0.19700113E+01  0.19816507E+01  0.19883682E+01  0.19827986E+01
  0.19628064E+01  0.19268139E+01  0.18816692E+01  0.18389648E+01  0.18035048E+01
  0.17863607E+01  0.17825087E+01  0.17801742E+01  0.17856805E+01  0.17995436E+01
  0.18224830E+01  0.18538538E+01  0.18928222E+01  0.19386794E+01  0.19909784E+01
  0.20496334E+01  0.21150261E+01  0.21881498E+01  0.22704401E+01  0.23663215E+01
  0.25060370E+01  0.27171235E+01  0.30085065E+01  0.33966240E+01  0.38922912E+01
  0.45044267E+01  0.52039823E+01  0.59301744E+01  0.66699625E+01  0.74456369E+01
  0.82742889E+01  0.91687712E+01  0.10136035E+02  0.11191188E+02  0.12357005E+02
  0.13654792E+02  0.15117882E+02  0.16800101E+02  0.18781923E+02  0.21111997E+02
  0.23865930E+02  0.27103520E+02  0.30676550E+02  0.34376595E+02  0.37970475E+02
  0.41236243E+02  0.44033890E+02  0.46249052E+02  0.47836498E+02  0.48933715E+02
  0.49365915E+02  0.49149555E+02  0.48590172E+02  0.47677905E+02  0.46580833E+02
  0.45482847E+02  0.44435420E+02  0.43425249E+02  0.42422652E+02  0.41431831E+02
  0.40466817E+02  0.39539412E+02  0.38658008E+02  0.37822761E+02  0.37027723E+02
  0.36272310E+02  0.35557611E+02  0.34883510E+02  0.34247717E+02  0.33646553E+02
  0.33076948E+02  0.32537209E+02  0.32025868E+02  0.31541801E+02  0.31078458E+02
  0.30628927E+02  0.30192862E+02  0.29770373E+02  0.29360767E+02  0.28962981E+02
  0.28576099E+02  0.28198934E+02  0.27831048E+02  0.27470927E+02  0.27115840E+02
  0.26764216E+02  0.26414595E+02  0.26065601E+02  0.25716435E+02  0.25364052E+02
  0.25004297E+02  0.24636834E+02  0.24256067E+02  0.23884748E+02  0.23397054E+02
  0.23085355E+02  0.19653112E+01  0.19703387E+01  0.19819353E+01  0.19903210E+01
  0.19878428E+01  0.19709706E+01  0.19398052E+01  0.19016476E+01  0.18651301E+01
  0.18402026E+01  0.18355180E+01  0.18415424E+01  0.18512717E+01  0.18700329E+01
  0.18990802E+01  0.19391755E+01  0.19902006E+01  0.20519778E+01  0.21245606E+01
  0.22083973E+01  0.23044514E+01  0.24143381E+01  0.25404994E+01  0.26862632E+01
  0.28570213E+01  0.30677495E+01  0.33330353E+01  0.36612794E+01  0.40628053E+01
  0.45435910E+01  0.51071374E+01  0.57325658E+01  0.63836648E+01  0.70575595E+01
  0.77712539E+01  0.85367091E+01  0.93634297E+01  0.10259886E+02  0.11244522E+02
  0.12357093E+02  0.13642417E+02  0.15164072E+02  0.16952809E+02  0.18949618E+02
  0.21171276E+02  0.23510758E+02  0.25877806E+02  0.27982614E+02  0.29670218E+02
  0.31079670E+02  0.32097394E+02  0.32708695E+02  0.33018304E+02  0.33087476E+02
  0.32995949E+02  0.32687228E+02  0.32180206E+02  0.31622668E+02  0.31024645E+02
  0.30410042E+02  0.29775644E+02  0.29139184E+02  0.28494152E+02  0.27864188E+02
  0.27301658E+02  0.26821031E+02  0.26419983E+02  0.26094866E+02  0.25836740E+02
  0.25636360E+02  0.25491073E+02  0.25396114E+02  0.25339830E+02  0.25308630E+02
  0.25293771E+02  0.25294581E+02  0.25311811E+02  0.25342528E+02  0.25391090E+02
  0.25460729E+02  0.25546946E+02  0.25646103E+02  0.25741815E+02  0.25817026E+02
  0.25869758E+02  0.25901247E+02  0.25913187E+02  0.25906136E+02  0.25881115E+02
  0.25840160E+02  0.25784886E+02  0.25716866E+02  0.25637495E+02  0.25548000E+02
  0.25448613E+02  0.25339306E+02  0.25220630E+02  0.25091014E+02  0.24959621E+02
  0.24770408E+02  0.24644589E+02  0.19653963E+01  0.19709953E+01  0.19829930E+01
  0.19942650E+01  0.19964301E+01  0.19839471E+01  0.19591555E+01  0.19294196E+01
  0.19004601E+01  0.18869667E+01  0.18940449E+01  0.19092851E+01  0.19316692E+01
  0.19643686E+01  0.20090982E+01  0.20666894E+01  0.21376418E+01  0.22224623E+01
  0.23219796E+01  0.24375157E+01  0.25710101E+01  0.27251484E+01  0.29035374E+01
  0.31106718E+01  0.33520051E+01  0.36302806E+01  0.39494175E+01  0.43163010E+01
  0.47359450E+01  0.52106032E+01  0.57398834E+01  0.63122149E+01  0.69152091E+01
  0.75529681E+01  0.82312702E+01  0.89566891E+01  0.97462898E+01  0.10633387E+02
  0.11668192E+02  0.12904199E+02  0.14359853E+02  0.16026193E+02  0.17782423E+02
  0.19393689E+02  0.20549965E+02  0.21028759E+02  0.20970774E+02  0.20360214E+02
  0.19344539E+02  0.18257731E+02  0.17173406E+02  0.16177815E+02  0.15275560E+02
  0.14378145E+02  0.13629602E+02  0.13212554E+02  0.13118348E+02  0.13358911E+02
  0.13935311E+02  0.14801625E+02  0.15857552E+02  0.17044239E+02  0.18301946E+02
  0.19585935E+02  0.20930767E+02  0.22346627E+02  0.23807993E+02  0.25253310E+02
  0.26596151E+02  0.27822766E+02  0.28936470E+02  0.29935150E+02  0.30826065E+02
  0.31627900E+02  0.32351615E+02  0.32991749E+02  0.33538964E+02  0.33998318E+02
  0.34372294E+02  0.34667766E+02  0.34895554E+02  0.35059295E+02  0.35172860E+02
  0.35252723E+02  0.35306206E+02  0.35340842E+02  0.35345295E+02  0.35302703E+02
  0.35225029E+02  0.35126187E+02  0.35009798E+02  0.34877855E+02  0.34733014E+02
  0.34574201E+02  0.34398682E+02  0.34207787E+02  0.34004599E+02  0.33787810E+02
  0.33574057E+02  0.33290633E+02  0.33108374E+02  0.19655939E+01  0.19717533E+01
  0.19848041E+01  0.19985202E+01  0.20035984E+01  0.19938262E+01  0.19726543E+01
  0.19463406E+01  0.19210823E+01  0.19102881E+01  0.19175973E+01  0.19331811E+01
  0.19569435E+01  0.19909349E+01  0.20366856E+01  0.20950382E+01  0.21665287E+01
  0.22517294E+01  0.23515164E+01  0.24672237E+01  0.26007493E+01  0.27546546E+01
  0.29322573E+01  0.31376522E+01  0.33758431E+01  0.36528576E+01  0.39753245E+01
  0.43498205E+01  0.47830091E+01  0.52794394E+01  0.58427642E+01  0.64630738E+01
  0.71191943E+01  0.78011171E+01  0.85145828E+01  0.92901902E+01  0.10184824E+02
  0.11256130E+02  0.12529392E+02  0.13938793E+02  0.15445357E+02  0.16626004E+02
  0.17155378E+02  0.17106856E+02  0.16298268E+02  0.14910414E+02  0.13483570E+02
  0.12295787E+02  0.11267887E+02  0.10502117E+02  0.10376169E+02  0.11055319E+02
  0.12482518E+02  0.14573125E+02  0.17335215E+02  0.20603939E+02  0.24100755E+02
  0.27778099E+02  0.31601120E+02  0.35305659E+02  0.38726360E+02  0.41807573E+02
  0.44558727E+02  0.46969520E+02  0.49109792E+02  0.50851442E+02  0.52153257E+02
  0.53243077E+02  0.54130186E+02  0.54846671E+02  0.55328603E+02  0.55538238E+02
  0.55555453E+02  0.55437587E+02  0.55177683E+02  0.54758469E+02  0.54183917E+02
  0.53476943E+02  0.52650825E+02  0.51677608E+02  0.50543007E+02  0.49270086E+02
  0.47891882E+02  0.46448115E+02  0.44970367E+02  0.43480879E+02  0.41990405E+02
  0.40512558E+02  0.39066512E+02  0.37665988E+02  0.36319378E+02  0.35030267E+02
  0.33798808E+02  0.32623104E+02  0.31501796E+02  0.30430853E+02  0.29413153E+02
  0.28430711E+02  0.27531287E+02  0.26470776E+02  0.25821128E+02  0.19659542E+01
  0.19727267E+01  0.19870492E+01  0.20031941E+01  0.20109087E+01  0.20039960E+01
  0.19871607E+01  0.19652215E+01  0.19454140E+01  0.19391299E+01  0.19489349E+01
  0.19671814E+01  0.19932699E+01  0.20292225E+01  0.20766453E+01  0.21364271E+01
  0.22091166E+01  0.22953493E+01  0.23960745E+01  0.25127122E+01  0.26472586E+01
  0.28024060E+01  0.29816241E+01  0.31895510E+01  0.34318980E+01  0.37152891E+01
  0.40472698E+01  0.44357181E+01  0.48887352E+01  0.54127614E+01  0.60137034E+01
  0.66751256E+01  0.73579333E+01  0.80509599E+01  0.88034527E+01  0.96884412E+01
  0.10766404E+02  0.11978156E+02  0.13245293E+02  0.14169807E+02  0.14542744E+02
  0.14218857E+02  0.13192368E+02  0.11766088E+02  0.10431319E+02  0.93930675E+01
  0.88559203E+01  0.96025039E+01  0.11841551E+02  0.15793073E+02  0.21350700E+02
  0.27817084E+02  0.34989619E+02  0.42552030E+02  0.49748474E+02  0.56101346E+02
  0.61451683E+02  0.65870469E+02  0.69256944E+02  0.71730312E+02  0.73626813E+02
  0.74736764E+02  0.75084406E+02  0.74903149E+02  0.74248532E+02  0.72983942E+02
  0.71062570E+02  0.68632691E+02  0.65710485E+02  0.62432125E+02  0.58932371E+02
  0.55346575E+02  0.51806157E+02  0.48389488E+02  0.45138367E+02  0.42078252E+02
