  0.34905203E+04  0.34853458E+04  0.34748114E+04  0.34624388E+04  0.34471925E+04
  0.34302782E+04  0.34131658E+04  0.33971099E+04  0.33828398E+04  0.33705658E+04
  0.33601567E+04  0.33513596E+04  0.33439728E+04  0.33377639E+04  0.33325158E+04
  0.33280397E+04  0.33241807E+04  0.33208142E+04  0.33178403E+04  0.33151781E+04
  0.33127608E+04  0.33105315E+04  0.33084405E+04  0.33064421E+04  0.33044952E+04
  0.33025536E+04  0.33005756E+04  0.32985291E+04  0.32963864E+04  0.32941346E+04
  0.32917892E+04  0.32894275E+04  0.32871096E+04  0.32848147E+04  0.32825223E+04
  0.32802429E+04  0.32779992E+04  0.32758032E+04  0.32736615E+04  0.32715905E+04
  0.32695889E+04  0.32676459E+04  0.32657525E+04  0.32639002E+04  0.32620696E+04
  0.32602417E+04  0.32584393E+04  0.32566894E+04  0.32550079E+04  0.32534121E+04
  0.32519160E+04  0.32504903E+04  0.32491181E+04  0.32478345E+04  0.32466502E+04
  0.32455566E+04  0.32445448E+04  0.32436077E+04  0.32427419E+04  0.32419385E+04
  0.32411877E+04  0.32404900E+04  0.32398378E+04  0.32392170E+04  0.32386260E+04
  0.32380636E+04  0.32375339E+04  0.32370471E+04  0.32366072E+04  0.32362138E+04
  0.32358656E+04  0.32355601E+04  0.32352938E+04  0.32350628E+04  0.32348636E+04
  0.32346941E+04  0.32345531E+04  0.32344398E+04  0.32343540E+04  0.32342959E+04
  0.32342608E+04  0.32342511E+04  0.32342664E+04  0.32342996E+04  0.32343501E+04
  0.32344160E+04  0.32344949E+04  0.32345848E+04  0.32346834E+04  0.32347885E+04
  0.32348982E+04  0.32350107E+04  0.32351242E+04  0.32352376E+04  0.32353480E+04
  0.32354529E+04  0.32355489E+04  0.32356393E+04  0.32357084E+04  0.32357907E+04
  0.32358494E+04  0.34905045E+04  0.34851864E+04  0.34742975E+04  0.34616393E+04
  0.34463243E+04  0.34294532E+04  0.34124321E+04  0.33964693E+04  0.33822927E+04
  0.33700968E+04  0.33597360E+04  0.33509837E+04  0.33436354E+04  0.33374601E+04
  0.33322403E+04  0.33277883E+04  0.33239500E+04  0.33206016E+04  0.33176435E+04
  0.33149953E+04  0.33125900E+04  0.33103710E+04  0.33082880E+04  0.33062958E+04
  0.33043513E+04  0.33024095E+04  0.33004300E+04  0.32983787E+04  0.32962269E+04
  0.32939596E+04  0.32915893E+04  0.32891881E+04  0.32868193E+04  0.32844695E+04
  0.32821178E+04  0.32797739E+04  0.32774600E+04  0.32751871E+04  0.32729590E+04
  0.32707862E+04  0.32686590E+04  0.32665585E+04  0.32644807E+04  0.32624424E+04
  0.32604308E+04  0.32584542E+04  0.32565568E+04  0.32547529E+04  0.32530608E+04
  0.32514885E+04  0.32500325E+04  0.32486890E+04  0.32474496E+04  0.32462992E+04
  0.32452180E+04  0.32442159E+04  0.32433188E+04  0.32425333E+04  0.32418629E+04
  0.32412918E+04  0.32407910E+04  0.32403514E+04  0.32399482E+04  0.32396026E+04
  0.32393383E+04  0.32391351E+04  0.32389946E+04  0.32389087E+04  0.32388653E+04
  0.32388549E+04  0.32388729E+04  0.32389146E+04  0.32389724E+04  0.32390387E+04
  0.32391112E+04  0.32391919E+04  0.32392827E+04  0.32393835E+04  0.32394966E+04
  0.32396247E+04  0.32397648E+04  0.32399174E+04  0.32400784E+04  0.32402407E+04
