 -0.10000000E+01  0.50000000E+01
 -0.58664319E+00  0.50000000E+01
 -0.58664319E+00  0.50000000E+01
 -0.58500726E+00  0.49598130E+01
 -0.58337134E+00  0.49199032E+01
 -0.58173541E+00  0.48802689E+01
 -0.58009949E+00  0.48409086E+01
 -0.57846356E+00  0.48018208E+01
 -0.57682763E+00  0.47630038E+01
 -0.57519171E+00  0.47244561E+01
 -0.57355578E+00  0.46861760E+01
 -0.57191985E+00  0.46481622E+01
 -0.57028393E+00  0.46104129E+01
 -0.56864800E+00  0.45729268E+01
 -0.56701207E+00  0.45357022E+01
 -0.56537615E+00  0.44987376E+01
 -0.56374022E+00  0.44620316E+01
 -0.56210429E+00  0.44255825E+01
 -0.56046837E+00  0.43893890E+01
 -0.55883244E+00  0.43534494E+01
 -0.55719652E+00  0.43177624E+01
 -0.55556059E+00  0.42823265E+01
 -0.55392466E+00  0.42471401E+01
 -0.55228874E+00  0.42122018E+01
 -0.55065281E+00  0.41775101E+01
 -0.54901688E+00  0.41430637E+01
 -0.54738096E+00  0.41088610E+01
 -0.54574503E+00  0.40749006E+01
 -0.54410910E+00  0.40411811E+01
 -0.54247318E+00  0.40077010E+01
 -0.54083725E+00  0.39744589E+01
 -0.53920133E+00  0.39414535E+01
 -0.53756540E+00  0.39086833E+01
 -0.53592947E+00  0.38761469E+01
 -0.53429355E+00  0.38438429E+01
 -0.53265762E+00  0.38117700E+01
 -0.53102169E+00  0.37799267E+01
 -0.52938577E+00  0.37483117E+01
 -0.52774984E+00  0.37169236E+01
 -0.52611391E+00  0.36857611E+01
 -0.52447799E+00  0.36548228E+01
 -0.52284206E+00  0.36241074E+01
 -0.52120613E+00  0.35936135E+01
 -0.51957021E+00  0.35633397E+01
 -0.51793428E+00  0.35332849E+01
 -0.51629836E+00  0.35034476E+01
 -0.51466243E+00  0.34738265E+01
 -0.51302650E+00  0.34444204E+01
 -0.51139058E+00  0.34152278E+01
 -0.50975465E+00  0.33862476E+01
 -0.50811872E+00  0.33574785E+01
 -0.50648280E+00  0.33289191E+01
 -0.50484687E+00  0.33005681E+01
 -0.50321094E+00  0.32724244E+01
 -0.50157502E+00  0.32444867E+01
 -0.49993909E+00  0.32167536E+01
 -0.49830317E+00  0.31892239E+01
 -0.49666724E+00  0.31618965E+01
 -0.49503131E+00  0.31347700E+01
 -0.49339539E+00  0.31078432E+01
 -0.49175946E+00  0.30811150E+01
 -0.49012353E+00  0.30545840E+01
 -0.48848761E+00  0.30282490E+01
 -0.48685168E+00  0.30021090E+01
 -0.48521575E+00  0.29761625E+01
 -0.48357983E+00  0.29504085E+01
 -0.48194390E+00  0.29248458E+01
 -0.48030797E+00  0.28994731E+01
 -0.47867205E+00  0.28742894E+01
 -0.47703612E+00  0.28492933E+01
 -0.47540020E+00  0.28244839E+01
 -0.47376427E+00  0.27998598E+01
 -0.47212834E+00  0.27754199E+01
 -0.47049242E+00  0.27511632E+01
 -0.46885649E+00  0.27270883E+01
 -0.46722056E+00  0.27031943E+01
 -0.46558464E+00  0.26794800E+01
 -0.46394871E+00  0.26559442E+01
 -0.46231278E+00  0.26325858E+01
 -0.46067686E+00  0.26094037E+01
 -0.45904093E+00  0.25863968E+01
 -0.45740501E+00  0.25635640E+01
 -0.45576908E+00  0.25409042E+01
 -0.45413315E+00  0.25184163E+01
 -0.45249723E+00  0.24960992E+01
 -0.45086130E+00  0.24739518E+01
 -0.44922537E+00  0.24519731E+01
 -0.44758945E+00  0.24301620E+01
 -0.44595352E+00  0.24085174E+01
 -0.44431759E+00  0.23870382E+01
 -0.44268167E+00  0.23657234E+01
 -0.44104574E+00  0.23445720E+01
 -0.43940982E+00  0.23235828E+01
 -0.43777389E+00  0.23027550E+01
 -0.43613796E+00  0.22820873E+01
 -0.43450204E+00  0.22615789E+01
 -0.43286611E+00  0.22412286E+01
 -0.43123018E+00  0.22210355E+01
 -0.42959426E+00  0.22009986E+01
 -0.42795833E+00  0.21811168E+01
 -0.42632240E+00  0.21613891E+01
 -0.42468648E+00  0.21418146E+01
 -0.42305055E+00  0.21223922E+01
 -0.21367280E+00  0.21321200E+01
 -0.21367280E+00  0.21321200E+01
 -0.17822691E-01  0.21321200E+01
 -0.17822691E-01  0.10000000E+01
  0.10000000E+01  0.10000000E+01
