 -0.10000000E+01  0.50000000E+01
 -0.67328638E+00  0.50000000E+01
 -0.67328638E+00  0.50000000E+01
 -0.67001453E+00  0.49712619E+01
 -0.66674268E+00  0.49426561E+01
 -0.66347082E+00  0.49141822E+01
 -0.66019897E+00  0.48858396E+01
 -0.65692712E+00  0.48576280E+01
 -0.65365526E+00  0.48295468E+01
 -0.65038341E+00  0.48015956E+01
 -0.64711156E+00  0.47737740E+01
 -0.64383971E+00  0.47460815E+01
 -0.64056785E+00  0.47185177E+01
 -0.63729600E+00  0.46910821E+01
 -0.63402415E+00  0.46637743E+01
 -0.63075229E+00  0.46365938E+01
 -0.62748044E+00  0.46095401E+01
 -0.62420859E+00  0.45826129E+01
 -0.62093674E+00  0.45558117E+01
 -0.61766488E+00  0.45291360E+01
 -0.61439303E+00  0.45025854E+01
 -0.61112118E+00  0.44761595E+01
 -0.60784933E+00  0.44498578E+01
 -0.60457747E+00  0.44236799E+01
 -0.60130562E+00  0.43976253E+01
 -0.59803377E+00  0.43716937E+01
 -0.59476191E+00  0.43458845E+01
 -0.59149006E+00  0.43201973E+01
 -0.58821821E+00  0.42946318E+01
 -0.58494636E+00  0.42691874E+01
 -0.58167450E+00  0.42438638E+01
 -0.57840265E+00  0.42186605E+01
 -0.57513080E+00  0.41935771E+01
 -0.57185894E+00  0.41686131E+01
 -0.56858709E+00  0.41437682E+01
 -0.56531524E+00  0.41190418E+01
 -0.56204339E+00  0.40944337E+01
 -0.55877153E+00  0.40699433E+01
 -0.55549968E+00  0.40455702E+01
 -0.55222783E+00  0.40213140E+01
 -0.54895598E+00  0.39971743E+01
 -0.54568412E+00  0.39731507E+01
 -0.54241227E+00  0.39492428E+01
 -0.53914042E+00  0.39254500E+01
 -0.53586856E+00  0.39017721E+01
 -0.53259671E+00  0.38782086E+01
 -0.52932486E+00  0.38547590E+01
 -0.52605301E+00  0.38314230E+01
 -0.52278115E+00  0.38082002E+01
 -0.51950930E+00  0.37850901E+01
 -0.51623745E+00  0.37620924E+01
 -0.51296559E+00  0.37392065E+01
 -0.50969374E+00  0.37164322E+01
 -0.50642189E+00  0.36937690E+01
 -0.50315004E+00  0.36712165E+01
 -0.49987818E+00  0.36487742E+01
 -0.49660633E+00  0.36264419E+01
 -0.49333448E+00  0.36042190E+01
 -0.49006262E+00  0.35821053E+01
 -0.48679077E+00  0.35601002E+01
 -0.48351892E+00  0.35382033E+01
 -0.48024707E+00  0.35164144E+01
 -0.47697521E+00  0.34947329E+01
 -0.47370336E+00  0.34731585E+01
 -0.47043151E+00  0.34516908E+01
 -0.46715966E+00  0.34303294E+01
 -0.46388780E+00  0.34090738E+01
 -0.46061595E+00  0.33879238E+01
 -0.45734410E+00  0.33668789E+01
 -0.45407224E+00  0.33459386E+01
 -0.45080039E+00  0.33251027E+01
 -0.44752854E+00  0.33043708E+01
 -0.44425669E+00  0.32837423E+01
 -0.44098483E+00  0.32632170E+01
 -0.43771298E+00  0.32427945E+01
 -0.43444113E+00  0.32224744E+01
 -0.43116927E+00  0.32022562E+01
 -0.42789742E+00  0.31821397E+01
 -0.42462557E+00  0.31621244E+01
 -0.42135372E+00  0.31422099E+01
 -0.41808186E+00  0.31223959E+01
 -0.41481001E+00  0.31026819E+01
 -0.41153816E+00  0.30830677E+01
 -0.40826631E+00  0.30635528E+01
 -0.40499445E+00  0.30441368E+01
 -0.40172260E+00  0.30248194E+01
 -0.39845075E+00  0.30056002E+01
 -0.39517889E+00  0.29864788E+01
 -0.39190704E+00  0.29674549E+01
 -0.38863519E+00  0.29485280E+01
 -0.38536334E+00  0.29296978E+01
 -0.38209148E+00  0.29109640E+01
 -0.37881963E+00  0.28923261E+01
 -0.37554778E+00  0.28737838E+01
 -0.37227592E+00  0.28553367E+01
 -0.36900407E+00  0.28369845E+01
 -0.36573222E+00  0.28187267E+01
 -0.36246037E+00  0.28005631E+01
 -0.35918851E+00  0.27824932E+01
 -0.35591666E+00  0.27645167E+01
 -0.35264481E+00  0.27466333E+01
 -0.34937296E+00  0.27288425E+01
 -0.34610110E+00  0.27111441E+01
  0.72654406E-01  0.27235704E+01
  0.72654406E-01  0.16960793E+01
  0.46435462E+00  0.16960793E+01
  0.46435462E+00  0.10000000E+01
  0.10000000E+01  0.10000000E+01
