  0.49067529E+01  0.49056403E+01  0.49041444E+01  0.49034543E+01  0.49029126E+01
  0.49024411E+01  0.49019580E+01  0.49014267E+01  0.49007899E+01  0.48999834E+01
  0.48989287E+01  0.48975294E+01  0.48956607E+01  0.48931598E+01  0.48898117E+01
  0.48853320E+01  0.48793394E+01  0.48713192E+01  0.48605759E+01  0.48461705E+01
  0.48268337E+01  0.48008717E+01  0.47660646E+01  0.47194884E+01  0.46572500E+01
  0.45755494E+01  0.44700030E+01  0.43361200E+01  0.41715056E+01  0.39768448E+01
  0.37591838E+01  0.35303162E+01  0.33022947E+01  0.30813028E+01  0.28689734E+01
  0.26683380E+01  0.24819611E+01  0.23107655E+01  0.21542299E+01  0.20108985E+01
  0.18790434E+01  0.17571439E+01  0.16439862E+01  0.15386880E+01  0.14406943E+01
  0.13497386E+01  0.12654149E+01  0.11869477E+01  0.11136359E+01  0.10450440E+01
  0.98084775E+00  0.92077522E+00  0.86458123E+00  0.81203862E+00  0.76293382E+00
  0.71706082E+00  0.67421816E+00  0.63420857E+00  0.59684164E+00  0.56193700E+00
  0.52932647E+00  0.49885414E+00  0.47037621E+00  0.44376137E+00  0.41889152E+00
  0.39566139E+00  0.37397657E+00  0.35375068E+00  0.33490434E+00  0.31736330E+00
  0.30105171E+00  0.28590770E+00  0.27186111E+00  0.25883602E+00  0.24678121E+00
  0.23564063E+00  0.22534904E+00  0.21584161E+00  0.20705454E+00  0.19892720E+00
  0.19140239E+00  0.18442703E+00  0.17795221E+00  0.17193277E+00  0.16632704E+00
  0.16109663E+00  0.15620598E+00  0.15162232E+00  0.14731571E+00  0.14325904E+00
  0.13942780E+00  0.13579963E+00  0.13235472E+00  0.12907387E+00  0.12594297E+00
  0.12294057E+00  0.12007060E+00  0.11727089E+00  0.11467108E+00  0.11149157E+00
  0.10950866E+00  0.49067732E+01  0.49056517E+01  0.49041446E+01  0.49034504E+01
  0.49029062E+01  0.49024334E+01  0.49019490E+01  0.49014159E+01  0.49007777E+01
  0.48999705E+01  0.48989155E+01  0.48975158E+01  0.48956469E+01  0.48931463E+01
  0.48897990E+01  0.48853202E+01  0.48793290E+01  0.48713103E+01  0.48605683E+01
  0.48461628E+01  0.48268234E+01  0.48008569E+01  0.47660434E+01  0.47194586E+01
  0.46572083E+01  0.45754941E+01  0.44699322E+01  0.43360314E+01  0.41713986E+01
  0.39767198E+01  0.37590411E+01  0.35301559E+01  0.33021198E+01  0.30811231E+01
  0.28688005E+01  0.26681800E+01  0.24818224E+01  0.23106457E+01  0.21541244E+01
  0.20108014E+01  0.18789489E+01  0.17570471E+01  0.16438835E+01  0.15385771E+01
  0.14405747E+01  0.13496087E+01  0.12652713E+01  0.11867902E+01  0.11134679E+01
  0.10448675E+01  0.98066439E+00  0.92058633E+00  0.86438805E+00  0.81184236E+00
  0.76273546E+00  0.71686099E+00  0.67401717E+00  0.63400661E+00  0.59663900E+00
  0.56173420E+00  0.52912424E+00  0.49865347E+00  0.47017851E+00  0.44356868E+00
  0.41870644E+00  0.39548691E+00  0.37381574E+00  0.35360653E+00  0.33477964E+00
  0.31726008E+00  0.30097236E+00  0.28585415E+00  0.27182995E+00  0.25883005E+00
  0.24680463E+00  0.23568911E+00  0.22541879E+00  0.21592908E+00  0.20715652E+00
  0.19904092E+00  0.19152549E+00  0.18455736E+00  0.17808773E+00  0.17207148E+00
  0.16646701E+00  0.16123606E+00  0.15634325E+00  0.15175610E+00  0.14744499E+00
  0.14338299E+00  0.13954577E+00  0.13591109E+00  0.13245925E+00  0.12917119E+00
  0.12603293E+00  0.12302312E+00  0.12014586E+00  0.11733894E+00  0.11473242E+00
  0.11154472E+00  0.10955672E+00  0.49068317E+01  0.49056807E+01  0.49041350E+01
  0.49034268E+01  0.49028771E+01  0.49024028E+01  0.49019163E+01  0.49013801E+01
  0.49007395E+01  0.48999314E+01  0.48988761E+01  0.48974763E+01  0.48956077E+01
  0.48931079E+01  0.48897621E+01  0.48852850E+01  0.48792954E+01  0.48712781E+01
  0.48605361E+01  0.48461269E+01  0.48267798E+01  0.48008012E+01  0.47659709E+01
  0.47193634E+01  0.46570815E+01  0.45753307E+01  0.44697275E+01  0.43357787E+01
  0.41710963E+01  0.39763690E+01  0.37586439E+01  0.35297129E+01  0.33016353E+01
  0.30806183E+01  0.28683083E+01  0.26677278E+01  0.24814239E+01  0.23102998E+01
  0.21538177E+01  0.20105151E+01  0.18786661E+01  0.17567531E+01  0.16435673E+01
  0.15382309E+01  0.14401946E+01  0.13491908E+01  0.12648109E+01  0.11862909E+01
  0.11129375E+01  0.10443117E+01  0.98008769E+00  0.91999275E+00  0.86378149E+00
  0.81122662E+00  0.76211364E+00  0.71623517E+00  0.67338851E+00  0.63337588E+00
  0.59600723E+00  0.56110307E+00  0.52849604E+00  0.49803122E+00  0.46956646E+00
  0.44297269E+00  0.41813397E+00  0.39494634E+00  0.37331567E+00  0.35315537E+00
  0.33438505E+00  0.31692783E+00  0.30070899E+00  0.28566313E+00  0.27170792E+00
  0.25878134E+00  0.24683368E+00  0.23578898E+00  0.22557989E+00  0.21614160E+00
  0.20741158E+00  0.19933075E+00  0.19184331E+00  0.18489701E+00  0.17844334E+00
  0.17243737E+00  0.16683780E+00  0.16160674E+00  0.15670943E+00  0.15211409E+00
  0.14779178E+00  0.14371614E+00  0.13986328E+00  0.13621137E+00  0.13274108E+00
  0.12943369E+00  0.12627559E+00  0.12324574E+00  0.12034865E+00  0.11752202E+00
  0.11489708E+00  0.11168698E+00  0.10968509E+00  0.49069288E+01  0.49057240E+01
  0.49041037E+01  0.49033671E+01  0.49028091E+01  0.49023342E+01  0.49018473E+01
  0.49013100E+01  0.49006682E+01  0.48998598E+01  0.48988047E+01  0.48974054E+01
  0.48955379E+01  0.48930397E+01  0.48896957E+01  0.48852202E+01  0.48792315E+01
  0.48712141E+01  0.48604690E+01  0.48460524E+01  0.48266932E+01  0.48006965E+01
  0.47658410E+01  0.47191995E+01  0.46568690E+01  0.45750618E+01  0.44693949E+01
  0.43353718E+01  0.41706127E+01  0.39758099E+01  0.37580132E+01  0.35290103E+01
  0.33008652E+01  0.30798112E+01  0.28675176E+01  0.26670000E+01  0.24807818E+01
  0.23097422E+01  0.21533218E+01  0.20100495E+01  0.18782022E+01  0.17562664E+01
  0.16430391E+01  0.15376478E+01  0.14395483E+01  0.13484762E+01  0.12640264E+01
  0.11854441E+01  0.11120393E+01  0.10433703E+01  0.97911086E+00  0.91898797E+00
  0.86275558E+00  0.81018597E+00  0.76106351E+00  0.71517921E+00  0.67232888E+00
  0.63231413E+00  0.59494537E+00  0.56004406E+00  0.52744391E+00  0.49699130E+00
  0.46854611E+00  0.44198180E+00  0.41718464E+00  0.39405193E+00  0.37248973E+00
  0.35241102E+00  0.33373389E+00  0.31637899E+00  0.30027203E+00  0.28533993E+00
  0.27150243E+00  0.25869711E+00  0.24686415E+00  0.23592643E+00  0.22581201E+00
  0.21645466E+00  0.20779250E+00  0.19976751E+00  0.19232499E+00  0.18541354E+00
  0.17898521E+00  0.17299566E+00  0.16740430E+00  0.16217400E+00  0.15727088E+00
  0.15266410E+00  0.14832561E+00  0.14422982E+00  0.14035357E+00  0.13667571E+00
  0.13317750E+00  0.12984082E+00  0.12665261E+00  0.12359229E+00  0.12066489E+00
  0.11780800E+00  0.11515466E+00  0.11190998E+00  0.10988666E+00  0.49070685E+01
  0.49057828E+01  0.49040479E+01  0.49032652E+01  0.49026933E+01  0.49022171E+01
  0.49017313E+01  0.49011957E+01  0.49005549E+01  0.48997468E+01  0.48986921E+01
  0.48972938E+01  0.48954282E+01  0.48929325E+01  0.48895911E+01  0.48851179E+01
  0.48791305E+01  0.48711130E+01  0.48603644E+01  0.48459388E+01  0.48265637E+01
  0.48005428E+01  0.47656532E+01  0.47189653E+01  0.46565688E+01  0.45746841E+01
  0.44689289E+01  0.43348033E+01  0.41699383E+01  0.39750309E+01  0.37571340E+01
  0.35280301E+01  0.32997908E+01  0.30786874E+01  0.28664190E+01  0.26659910E+01
  0.24798941E+01  0.23089721E+01  0.21526368E+01  0.20094065E+01  0.18775602E+01
  0.17555911E+01  0.16423043E+01  0.15368349E+01  0.14386462E+01  0.13474790E+01
  0.12629342E+01  0.11842667E+01  0.11107906E+01  0.10420619E+01  0.97775368E+00
  0.91759243E+00  0.86133167E+00  0.80874262E+00  0.75960784E+00  0.71371624E+00
  0.67086173E+00  0.63084529E+00  0.59347802E+00  0.55858268E+00  0.52599457E+00
  0.49556220E+00  0.46714848E+00  0.44063015E+00  0.41589605E+00  0.39284471E+00
  0.37138219E+00  0.35142044E+00  0.33287507E+00  0.31566406E+00  0.29971173E+00
  0.28493468E+00  0.27125911E+00  0.25861872E+00  0.24693483E+00  0.23613207E+00
  0.22613797E+00  0.21688527E+00  0.20831191E+00  0.20036019E+00  0.19297609E+00
  0.18610916E+00  0.17971245E+00  0.17374283E+00  0.16816092E+00  0.16293072E+00
  0.15801949E+00  0.15339746E+00  0.14903758E+00  0.14491524E+00  0.14100823E+00
