  0.49032362E+01  0.49018863E+01  0.49000106E+01  0.48991310E+01  0.48985236E+01
  0.48980258E+01  0.48975308E+01  0.48969902E+01  0.48963428E+01  0.48955210E+01
  0.48944441E+01  0.48930125E+01  0.48910996E+01  0.48885409E+01  0.48851196E+01
  0.48805493E+01  0.48744459E+01  0.48662902E+01  0.48553791E+01  0.48407605E+01
  0.48211493E+01  0.47948340E+01  0.47595365E+01  0.47122829E+01  0.46494154E+01
  0.45668057E+01  0.44598392E+01  0.43241511E+01  0.41570644E+01  0.39595364E+01
  0.37387277E+01  0.35067445E+01  0.32769036E+01  0.30560707E+01  0.28463978E+01
  0.26508902E+01  0.24704320E+01  0.23037324E+01  0.21485695E+01  0.20030760E+01
  0.18660032E+01  0.17366881E+01  0.16149787E+01  0.15009053E+01  0.13945727E+01
  0.12961685E+01  0.12055079E+01  0.11217740E+01  0.10441772E+01  0.97223502E+00
  0.90554255E+00  0.84371283E+00  0.78639652E+00  0.73327081E+00  0.68402831E+00
  0.63838845E+00  0.59608495E+00  0.55685479E+00  0.52044845E+00  0.48664164E+00
  0.45523592E+00  0.42604840E+00  0.39891039E+00  0.37368094E+00  0.35025600E+00
  0.32855429E+00  0.30849272E+00  0.28995033E+00  0.27275689E+00  0.25694956E+00
  0.24263387E+00  0.22972325E+00  0.21810743E+00  0.20767246E+00  0.19830532E+00
  0.18992076E+00  0.18244336E+00  0.17578778E+00  0.16983119E+00  0.16439955E+00
  0.15933567E+00  0.15449422E+00  0.14977952E+00  0.14518406E+00  0.14071601E+00
  0.13639032E+00  0.13222086E+00  0.12821076E+00  0.12435330E+00  0.12063930E+00
  0.11705978E+00  0.11360698E+00  0.11027465E+00  0.10705603E+00  0.10394854E+00
  0.10094263E+00  0.98052536E-01  0.95222951E-01  0.92591624E-01  0.89365185E-01
  0.87350243E-01  0.49032582E+01  0.49018994E+01  0.49000129E+01  0.48991296E+01
  0.48985192E+01  0.48980199E+01  0.48975233E+01  0.48969807E+01  0.48963315E+01
  0.48955089E+01  0.48944316E+01  0.48929997E+01  0.48910866E+01  0.48885282E+01
  0.48851077E+01  0.48805384E+01  0.48744365E+01  0.48662823E+01  0.48553720E+01
  0.48407523E+01  0.48211382E+01  0.47948176E+01  0.47595119E+01  0.47122467E+01
  0.46493610E+01  0.45667278E+01  0.44597318E+01  0.43240050E+01  0.41568733E+01
  0.39592977E+01  0.37384429E+01  0.35064201E+01  0.32765557E+01  0.30557162E+01
  0.28460511E+01  0.26505649E+01  0.24701346E+01  0.23034609E+01  0.21483183E+01
  0.20028390E+01  0.18657755E+01  0.17364673E+01  0.16147615E+01  0.15006888E+01
  0.13943565E+01  0.12959505E+01  0.12052844E+01  0.11215455E+01  0.10439466E+01
  0.97200361E+00  0.90531049E+00  0.84348041E+00  0.78616429E+00  0.73303893E+00
  0.68379705E+00  0.63815836E+00  0.59585596E+00  0.55662655E+00  0.52022103E+00
  0.48641538E+00  0.45501078E+00  0.42582437E+00  0.39868885E+00  0.37346507E+00
  0.35004963E+00  0.32835964E+00  0.30830871E+00  0.28977475E+00  0.27260446E+00
  0.25683494E+00  0.24255392E+00  0.22967139E+00  0.21807868E+00  0.20766471E+00
  0.19831774E+00  0.18995325E+00  0.18249237E+00  0.17584350E+00  0.16987999E+00
  0.16443282E+00  0.15934880E+00  0.15449084E+00  0.14976950E+00  0.14517258E+00
